name,num_appearances_sum,num_appearances_mean,num_types,entity_type
alyson,92,92,1,NA
arroyo_seco_cone_management_area,92,31,1,Geographic_Unit
los_molinos,92,18,1,City
nacimiento,92,12,1,NA
santa_clara_county,92,92,1,County
springs_fault,92,92,1,NA
success_dam,92,23,1,Infrastructure
asgsa,91,30,1,Other_GSA
epworth_gravels_aquifer,91,91,1,Natural_Feature
central_valley_regional_water_quality_control_board,90,6,1,State_Gov
city_of_buellton,90,45,1,City
faunt,90,5,1,NA
national_environmental_policy_act,90,8,1,Federal_Gov
precipitation_runoff_modeling_system,90,22,1,Technical
stakeholder_communication_and_engagement_plan,90,7,1,Technical
appendix_a,89,3,1,Reference
basin_analysis_report,89,89,1,Technical
bylaws,89,8,1,Legal
county_of_monterey,89,15,1,County
glenn,89,15,1,County
napa_valley_integrated_hydrologic_model,89,89,1,Technical
terra_bella_irrigation_district,89,15,1,District
ukiah_valley_basin_groundwater_sustainability_agency,89,89,1,Local_GSA
coastal_plain_model,88,44,1,Technical
langley_subbasin,88,22,1,Basin
modflow_usg,88,29,1,Technical
san_joaquin_river_exchange_contractors_groundwater_sustainability_plan_group,88,88,1,Group
sierra_valley_hydrogeologic_system_model,88,88,1,Technical
sustainability_indicator,88,13,1,NA
svbgsa_board,88,22,1,Group
vina_subbasin,88,18,1,Basin
af_year,87,9,1,NA
colusa_county,87,44,1,County
davids_engineering,87,7,1,NA
groundwater_quality_trend_monitoring_program,87,22,1,Technical
management_area,87,14,1,Geographic_Unit
mhi,87,6,1,NA
national_water_quality_laboratory,87,87,1,NA
pure_water_soquel,87,87,1,NA
rohde_et_al,87,7,1,NA
san_benito_county_water_district,87,87,1,District
temescal,87,44,1,NA
ema_groundwater_sustainability_agency,86,29,1,Other_GSA
mrp,86,29,1,NA
napa_valley_floor,86,86,1,NA
northern_central_delta_mendota_region,86,14,1,Geographic_Unit
oak_glen_creek,86,86,1,Natural_Feature
ohwd,86,43,1,NA
patterson,86,12,1,City
sustainable_groundwater_management_act_monitoring_network,86,17,1,Technical
hotchkiss,85,14,1,NA
humboldt_county_groundwater_sustainability_agency,85,85,1,Other_GSA
los_alamos_community_services_district,85,85,1,District
management_actions,85,11,1,NA
norco,85,85,1,City
rcs,85,21,1,NA
subarea,85,14,1,Geographic_Unit
wolf_subbasin,85,14,1,Basin
salinas_river_diversion_facility,84,21,1,NA
santa_monica,84,84,1,City
stony_creek,84,21,1,Natural_Feature
water_board,84,8,1,Group
alameda_county_water_district,83,83,1,District
epworth_gravels_management_area,83,83,1,Geographic_Unit
shasta,83,9,1,County
siskiyou_county,83,8,1,County
yolo,83,28,1,County
yuba_county,83,28,1,County
arvin_groundwater_sustainability_agency,82,82,1,Local_GSA
big_valley_groundwater_basin,82,82,1,Basin
bmo,82,16,1,NA
community_advisory_committee,82,82,1,Group
greenfield,82,12,1,City
merced_subbasin_groundwater_sustainability_agency,82,82,1,Local_GSA
mst,82,82,1,NA
national_water_information_system,82,5,1,Federal_Gov
santa_clara_valley_water_district,82,27,1,District
shasta_county,82,41,1,County
smgwa,82,41,1,NA
annual_compliance_form,81,12,1,NA
arroyo_santa_rosa_groundwater_sustainability_agency,81,81,1,Local_GSA
berkeley,81,27,1,City
chowchilla_water_district,81,81,1,District
city_of_lompoc,81,40,1,City
spring,81,6,1,NA
valencia,81,20,1,NA
calimesa_management_area,80,80,1,Geographic_Unit
delano_earlimart_irrigation_district_management_area,80,80,1,Geographic_Unit
east_contra_costa,80,40,1,NA
las_posas_valley,80,13,1,Geographic_Unit
petaluma_valley,80,27,1,Geographic_Unit
salinas_valley_watershed_model,80,20,1,Technical
scv_groundwater_sustainability_agency,80,80,1,Other_GSA
south_mesa,80,80,1,NA
upper_pressure,80,80,1,NA
bowman,79,16,1,NA
delta_mendota,79,9,1,NA
groundwater_ambient_monitoring_and_assessment_program,79,3,1,Technical
lompoc,79,20,1,City
santa_barbara_county_water_agency,79,16,1,Group
setting,79,3,1,Geographic_Unit
castaic_creek,78,26,1,Natural_Feature
county_of_madera,78,16,1,County
national_geodetic_survey,78,6,1,NA
olcese_groundwater_sustainability_agency,78,39,1,Other_GSA
shasta_valley,78,39,1,Geographic_Unit
friant_contractors,77,6,1,NA
james_bypass,77,7,1,NA
owens,77,26,1,NA
salinas_valley_basin,77,11,1,Basin
arlington_basin,76,76,1,Basin
city_of_coalinga,76,76,1,City
friant,76,8,1,City
humboldt_county,76,76,1,County
kc,76,10,1,NA
bureau_of_land_management,75,5,1,Federal_Gov
carneros,75,75,1,NA
city_of_madera,75,25,1,City
fugro_west,75,25,1,NA
ims,75,8,1,NA
lakeview,75,38,1,City
madera_county_groundwater_sustainability_agency,75,25,1,Other_GSA
san_diego,75,11,1,County
san_luis_obispo_creek,75,75,1,Natural_Feature
turlock_irrigation_district,75,38,1,District
central_valley,74,4,1,Geographic_Unit
city_of_hollister,74,74,1,City
ebz,74,74,1,NA
laguna_formation,74,7,1,Natural_Feature
lake_county,74,37,1,County
poe,74,37,1,NA
wyt,74,18,1,NA
kunkel,73,36,1,NA
legislature,73,4,1,NA
monterey_peninsula_water_supply_project,73,36,1,Water_Project
santa_clara_river_estuary,73,73,1,NA
sutter,73,15,1,County
wilson_creek,73,36,1,Natural_Feature
beaumont,72,36,1,City
farrar,72,9,1,NA
ghg,72,24,1,NA
lincoln,72,24,1,City
terra_bella,72,18,1,City
water_budget,72,5,1,NA
yucaipa_creek,72,72,1,Natural_Feature
butano,71,71,1,NA
edna_valley,71,71,1,Geographic_Unit
forest_service,71,9,1,Federal_Gov
groundwater_sustainability_commission,71,71,1,Group
mercy_springs,71,71,1,NA
solano_subbasin_groundwater_sustainability_agency,71,71,1,Local_GSA
water_storage_investment_program,71,5,1,NA
cal_water,70,8,1,NA
california_toxics_rule,70,35,1,State_Gov
channelkeeper,70,35,1,NA
conejo,70,35,1,NA
delta_mendota_canal,70,12,1,NA
enterprise_anderson_groundwater_sustainability_agency_model,70,35,1,Technical
kings_county_water_district,70,23,1,District
natural_communities_dataset,70,12,1,Technical
north_bench_management_area,70,70,1,Geographic_Unit
pou,70,23,1,NA
tier_3_dischargers,70,10,1,NA
af_wy,69,69,1,NA
d_technical_advisory_committee,69,23,1,Group
disadvantaged_communities,69,3,1,NA
harwood,69,8,1,NA
jet_propulsion_laboratory,69,4,1,NA
rwm_group_governing_board,69,23,1,Group
santa_cruz_county,69,34,1,County
snmp,69,12,1,NA
wy2015,69,6,1,NA
ag_innovations,68,68,1,NA
camrosa_water_district,68,17,1,District
collaborative,68,68,1,NA
ducor,68,11,1,City
east_contra_costa_irrigation_district,68,68,1,District
el_paso,68,34,1,NA
et,68,3,1,NA
johnson,68,8,1,NA
kaweah_subbasin_aem,68,34,1,NA
langley,68,34,1,NA
national_toxics_rule,68,34,1,NA
piru,68,34,1,City
san_luis_canal,68,23,1,NA
arroyo_seco,67,10,1,NA
bear_valley_basin_groundwater_sustainability_agency,67,67,1,Local_GSA
communication_and_engagement_plan,67,4,1,Technical
eel,67,67,1,NA
groundwater_sustainability_plan_development,67,4,1,NA
gssi,67,34,1,NA
hspf,67,7,1,NA
madera_co_groundwater_sustainability_agency,67,67,1,Other_GSA
ojai,67,34,1,City
pacheco_creek,67,34,1,Natural_Feature
redding,67,8,1,City
soil_moisture_budget,67,34,1,NA
tejon_castac_management_area,67,67,1,Geographic_Unit
af_y,66,22,1,NA
coldwater_management_area,66,66,1,Geographic_Unit
gac,66,22,1,NA
groundwater_flow_model,66,13,1,Technical
hydrological_operations_simulation_system,66,13,1,NA
maf,66,7,1,NA
mill_creek,66,9,1,Natural_Feature
santa_ynez_uplands,66,66,1,NA
solano_integrated_hydrologic_model,66,66,1,Technical
solvang,66,16,1,City
sonoma_valley,66,16,1,Geographic_Unit
sutter_county,66,33,1,County
water_resources,66,9,1,NA
waterford,66,22,1,City
western_upper_principal_aquifer,66,33,1,Natural_Feature
yucaipa,66,66,1,City
adaptive,65,2,1,NA
california_legislature,65,2,1,State_Gov
county_of_fresno,65,7,1,County
joaquin_subbasin,65,32,1,Basin
laguna_seca,65,65,1,NA
management_committee,65,8,1,Group
miller,65,6,1,NA
owens_valley_groundwater_authority_groundwater_sustainability_agency_owens_valley,65,65,1,Local_GSA
salt_creek,65,13,1,Natural_Feature
santa_cruz_mid_county_groundwater_agency_gsa,65,65,1,Local_GSA
sustainable_groundwater_management_act_data_viewer,65,3,1,Technical
turlock_model,65,65,1,Technical
byron_bethany_irrigation_district,64,21,1,District
consumer_confidence_report,64,16,1,Technical
franciscan,64,9,1,NA
gonzales,64,11,1,City
groundwater_communication_portal,64,16,1,NA
kelsey_creek,64,64,1,Natural_Feature
lindsay,64,8,1,City
national_cooperative_soil_survey_geographic_database,64,3,1,Federal_Gov
north_fork_kings,64,9,1,NA
pcbl,64,21,1,NA
santa_rosa_plain,64,21,1,NA
solano_subbasin_groundwater_sustainability_plan,64,64,1,Technical
upper_valley_subbasin,64,32,1,Basin
appendix_g,63,6,1,Reference
facility,63,16,1,NA
fcgma_board,63,63,1,Group
groundwater_sustainability_plan_annual_reports,63,21,1,Technical
metropolitan_water_district,63,13,1,District
moorpark,63,32,1,City
mpep,63,63,1,NA
north_san_benito_basin,63,63,1,Basin
projected,63,8,1,NA
san_francisco_estuary_institute,63,13,1,NA
santa_ana_watershed_project_authority,63,16,1,Group
santa_barbara,63,6,1,County
soledad,63,10,1,City
affiliated_party,62,62,1,NA
appendix_k,62,5,1,Reference
basin_management_objectives,62,8,1,NA
data,62,3,1,Technical
department_of_health_services,62,4,1,NA
dms,62,8,1,NA
dos_palos,62,21,1,City
fresno_river,62,21,1,Natural_Feature
groundwater_assessment_report,62,12,1,Technical
ione_formation,62,6,1,Natural_Feature
mendocino_county,62,62,1,County
morongo_band_of_mission_indians,62,62,1,NA
reclamation_district,62,10,1,District
san_luis_valley,62,62,1,Geographic_Unit
soil_agricultural_groundwater_banking_index,62,9,1,NA
templeton,62,31,1,City
tule_river_authority,62,21,1,Group
turner,62,10,1,NA
van_duzen,62,62,1,NA
alameda,61,20,1,County
buellton,61,20,1,City
calleguas_municipal_water_district,61,10,1,District
central_coast_water_authority,61,12,1,Group
city_of_camarillo,61,20,1,City
city_of_galt,61,15,1,City
eastside,61,20,1,NA
groundwater_sustainability_agency_parties,61,10,1,NA
hamilton_city,61,30,1,City
kern_fan,61,12,1,NA
lsce_team,61,61,1,NA
madera_water_district,61,30,1,District
mas,61,6,1,NA
table_c3,61,12,1,Reference
city_of_fillmore,60,30,1,City
contra_costa_county,60,30,1,County
corning_subbasin_advisory_board,60,60,1,Group
department_of_agriculture,60,4,1,Federal_Gov
faye,60,60,1,NA
laguna,60,8,1,NA
los_alamos,60,30,1,City
madera_irrigation_district_groundwater_sustainability_agency,60,30,2,Local_GSA
marcus_trotta,60,20,1,NA
normalized_difference_vegetation_index,60,12,1,NA
north_coast_regional_water_quality_control_board,60,15,1,Local_Gov
rain_managed_aquifer_recharge,60,12,1,NA
south_fork,60,8,1,NA
unsaturated_zone_flow,60,30,1,NA
water_forum,60,15,1,NA
westlands_water_district_groundwater_sustainability_agency,60,60,1,Local_GSA
wy2070,60,9,1,NA
city_of_lathrop,59,30,1,City
corcoran,59,12,1,City
groundwater_sustainability_agency_committee,59,12,1,Group
lemoore,59,15,1,City
north_yuba,59,30,1,NA
ojai_basin_groundwater_model,59,59,1,Technical
sacramento_central_groundwater_authority,59,30,2,Other_GSA
water_resources_association,59,30,1,Group
wc,59,7,1,NA
bsk,58,19,1,NA
commission,58,5,1,Group
exeter,58,19,1,City
kern_river_formation,58,10,1,Natural_Feature
nuclear_magnetic_resonance,58,58,1,NA
sacramento_groundwater_authority,58,19,2,Other_GSA
sacramento_river,58,7,1,Natural_Feature
santa_barbara_formation,58,12,1,Natural_Feature
scada,58,5,1,NA
searles_valley_minerals,58,58,1,NA
simi_valley,58,29,1,City
technical_support_services,58,3,1,Technical
tulare_county_general_plan,58,8,1,Technical
upper_and_lower_aquifers,58,14,1,Natural_Feature
warm_springs,58,29,1,City
brown,57,3,1,NA
chronic_lowering_of_groundwater_levels,57,11,1,NA
city_of_paso_robles,57,28,1,City
ferndale,57,57,1,City
folsom_south_canal,57,57,1,NA
horizon,57,19,1,NA
lithologic,57,5,1,NA
oak_glen,57,57,1,City
orland,57,19,1,City
ralph_m_brown_act,57,3,1,Legal
santa_margarita_sandstone,57,14,1,NA
water_availability_analysis,57,57,1,NA
agricultural,56,2,1,NA
big_bear_lake_department_of_water_and_power,56,56,1,NA
city_of_turlock,56,56,1,City
coalinga,56,19,1,City
folsom,56,19,1,City
groundwater_commission,56,9,1,Group
metzger,56,28,1,NA
napa_county_data_management_system,56,56,1,Technical
oawd,56,56,1,NA
pliocene,56,3,1,NA
south_san_joaquin_irrigation_district,56,28,1,District
tipton,56,14,1,City
bcm,55,18,1,NA
city_of_sacramento,55,18,1,City
et_al,55,2,1,NA
flood_managed_aquifer_recharge,55,9,1,NA
general_plans,55,3,1,Technical
grapevine_creek,55,28,1,Natural_Feature
groundwater_depended_ecosystems,55,55,1,Natural_Feature
maa,55,55,1,NA
mbk,55,28,1,NA
nate,55,55,1,NA
navd88,55,28,1,NA
san_bernardino,55,6,1,County
san_luis_obispo,55,4,1,County
ch2_m_hill,54,8,1,NA
city_of_tulare,54,54,1,City
henry_miller_water_district,54,27,1,District
modflow_nwt,54,5,1,Technical
niles_cone,54,54,1,NA
pumping_trough_pipeline,54,14,1,NA
san_lorenzo,54,54,1,City
shandon,54,27,1,City
total_maximum_daily_load,54,8,1,NA
trotta,54,18,1,NA
water_resources_investigation,54,18,1,NA
cal_am,53,18,1,NA
california_aqueduct,53,5,1,State_Gov
city_of_visalia,53,18,1,City
dibblee,53,6,1,NA
english_hills,53,53,1,NA
jerry_brown,53,2,1,NA
los_angeles_regional_water_quality_control_board,53,7,1,Group
public_utilities_commission,53,4,1,State_Gov
red_bluff,53,11,1,City
santa,53,5,1,NA
santa_ana_regional_water_quality_control_board,53,13,1,Group
santa_rosa_creek,53,26,1,Natural_Feature
sustainable,53,4,1,NA
water_advisory_committee,53,18,1,Group
community_water_center,52,3,1,NA
el_rio,52,17,1,City
fcma,52,52,1,NA
gcid,52,52,1,NA
shasta_critical,52,17,1,NA
vina_groundwater_sustainability_agency,52,26,2,Local_GSA
williamson_et_al,52,6,1,NA
woodland,52,52,1,City
yolo_bypass,52,26,1,NA
alameda_county,51,26,1,County
basin_prioritization,51,7,1,NA
buellton_upland,51,26,1,NA
butte_valley_wildlife_area,51,51,1,Geographic_Unit
central_valley_project_improvement_act,51,6,1,Legal
city_of_sonoma,51,17,1,City
colusa_county_water_district,51,51,1,District
freshwater_trust,51,26,1,NA
groundwater_advisory_committee,51,51,1,Group
groundwater_sustainability_agency_model,51,51,1,Technical
metropolitan_bakersfield,51,10,1,NA
oakdale,51,51,1,City
oakdale_irrigation_district,51,26,1,District
rio_vista,51,51,1,City
san_luis_obispo_flood_control_and_water_conservation_district,51,26,1,District
seaside_subbasin,51,51,1,Basin
sespe_creek,51,26,1,Natural_Feature
turnbull_weir,51,8,1,Infrastructure
walnut_valley_water_district,51,51,1,District
big_bear_city_community_services_district,50,50,1,District
casitas_municipal_water_district,50,17,1,District
city_of_solvang,50,25,1,City
cma_groundwater_sustainability_agency,50,25,1,Other_GSA
coa,50,17,1,NA
county_board_of_supervisors,50,3,1,Group
eastside_water_district,50,50,1,District
erp,50,50,1,NA
golden_state_water_company,50,10,1,NA
groundwater_management_zone,50,50,1,Geographic_Unit
group_1,50,17,1,NA
loch_lomond,50,25,1,NA
modesto_irrigation_district,50,50,1,District
napa_county_resource_conservation_district,50,50,1,District
paso_robles_groundwater_basin,50,50,1,Basin
plumas_county,50,25,1,County
reedley,50,12,1,City
ridgecrest,50,50,1,City
rmse,50,8,1,NA
san_gorgonio_pass_subbasin,50,50,1,Basin
santa_monica_basin,50,50,1,Basin
santa_paula_creek,50,25,1,Natural_Feature
triangle_t_water_district,50,50,1,District
appendix_f,49,3,1,Reference
corral_de_tierra,49,49,1,NA
eastern_management_area,49,10,1,Geographic_Unit
long_term_water_agreement,49,49,1,Group
menifee,49,49,1,City
monitoring_protocols,49,2,1,Technical
northeast_napa_management_area,49,49,1,Geographic_Unit
petaluma_valley_integrated_hydrologic_model,49,49,1,Technical
san_bernardino_valley_municipal_water_district,49,49,1,District
santa_clara_river_valley,49,7,1,Geographic_Unit
scotia,49,49,1,City
solano_irrigation_district_groundwater_sustainability_agency,49,49,1,Local_GSA
stakeholder_advisory_committee,49,12,1,Group
stockton,49,12,1,City
us_census_bureau,49,4,1,NA
appendix_2ab,48,48,1,Reference
as_for_the_santa_rosa,48,48,1,NA
associates,48,3,1,NA
chair,48,7,1,NA
cienega,48,24,1,NA
nde,48,48,1,NA
nebigsm,48,48,1,NA
niles_cone_subbasin,48,48,1,Basin
okieville,48,48,1,NA
pleasant_valley_pumping_depression_management_area,48,48,1,Geographic_Unit
regional_water_boards,48,4,1,Group
san_timoteo,48,24,1,NA
ukiah_valley_groundwater_basin,48,48,1,Basin
us_environmental_protection_agency_guidance_on_systematic_planning_using_the_data_quality_objectives_process,48,3,1,Technical
c,47,5,1,NA
calimesa,47,47,1,City
campbell,47,24,1,City
casitas_springs,47,47,1,NA
clay,47,8,1,City
cwc,47,8,1,NA
desert_research_institute,47,47,1,NA
etgsa,47,9,1,Other_GSA
gspwg,47,47,1,NA
home_gardens_county_water_district,47,47,1,District
kern_groundwater_authority_groundwater_sustainability_agency,47,12,2,Local_GSA
luhdorff,47,7,1,NA
marysville,47,47,1,City
mehrten,47,8,1,NA
modoc_county,47,12,1,County
napa_state_hospital,47,47,1,NA
north_american_subbasin,47,12,1,Basin
oregon,47,8,1,NA
pismo_formation,47,47,1,Natural_Feature
pleasant_valley_subbasin,47,47,1,Basin
