"name","num_appearances","num_gsps","mean_degree"
"department_of_water_resources_for_groundwater_sustainability_plan_implementation_of_a_metering_and_infrastructure_network",1,1,2
"department_of_water_resources_grants",1,1,1
"department_of_water_resources_groundwater_bulletin",1,1,1
"department_of_water_resources_integrated_regional_water_management",1,1,1
"department_of_water_resources_interested",1,1,1
"department_of_water_resources_land_iq",1,1,1
"department_of_water_resources_land_use_surveys",1,1,1
"department_of_water_resources_mapping_tool",1,1,1
"department_of_water_resources_meeting",1,1,1
"department_of_water_resources_natural_communities_associated_with_groundwater",1,1,1
"department_of_water_resources_natural_communities_commonly_associated",1,1,1
"department_of_water_resources_po_box",1,1,1
"department_of_water_resources_preparation_checklist",1,1,1
"department_of_water_resources_records",1,1,1
"department_of_water_resources_southern_region_office_tribal_liaison",1,1,1
"department_of_water_resources_spring_fall",1,1,1
"department_of_water_resources_subbasin_boundaries",1,1,1
"department_of_water_resources_sustainable_groundwater_management_act_basin_prioritization_tool",1,1,1
"department_of_water_resources_sustainable_groundwater_management_act_website",1,1,2
"department_of_water_resources_sustainable_groundwater_management_grant",1,1,1
"department_of_water_resources_sustainable_groundwater_managementa",1,1,1
"department_of_water_resources_sustainable_management_criteria_best_management_practices",1,1,2
"department_of_water_resources_sustainable_management_criteria_bmp",1,1,1
"department_of_water_resources_the_variable_operation_maintenance",1,1,1
"department_of_water_resources_tre_altamira",1,1,1
"department_of_water_resources_water_companyr",1,1,1
"department_of_water_resources_well_standards_publications",1,1,1
"depletion_evaluation",1,1,1
"depletion_of_interconnected_surface_water_current",1,1,1
"depletion_of_interconnected_surface_water_permanent",1,1,1
"depletion_of_interconnected_surface_water_sustainability_indicator_mts",1,1,1
"depletion_of_interconnected_sw_smc",1,1,1
"depletions_of_interconnected_surface_water_sustainability_indicator",1,1,1
"depletions_of_interconnected_surface_waters",1,1,1
"depositional",1,1,3
"dept_of_food_and",1,1,1
"derek",1,1,1
"derek_yurosek",1,1,1
"descenso_del_nivel_de_las_aguas_subterráneas_en",1,1,2
"description_of_beneficial_uses_and_users",1,1,1
"description_of_conditions_in_each_ma",1,1,1
"description_of_historical_cumulative_change",1,1,1
"description_of_sustainability_goal",1,1,1
"description_the_regional_solution",1,1,1
"desert_water_agency_groundwater_sustainability_agency_newspaper",1,1,1
"designated_uses",1,1,2
"destroy",1,1,1
"detai",1,1,1
"detected_above",1,1,1
"determines",1,1,1
"develop_a_potable_water_supply",1,1,1
"develop_an",1,1,1
"develop_domestic_well_management_program",1,1,1
"develop_implement",1,1,1
"develop_stakeholder_incentive_programs",1,1,1
"developed_dixon",1,1,3
"developed_for_implementation_vineyard_and",1,1,1
"development_and",1,1,1
"development_approach",1,1,1
"development_of_5year",1,1,1
"development_of_basin_management_objectives",1,1,1
"development_of_groundwater_allocation_per_acre",1,1,1
"development_of_projected_water_budget_scenarios",1,1,3
"development_of_uniform_criteria_for",1,1,1
"development_review_services",1,1,3
"development_support",1,1,1
"dfg",1,1,1
"diablo_hills",1,1,1
"diagram_of_levels",1,1,2
"diamond_joy",1,1,1
"diane_cardwell",1,1,1
"diane_kennedy",1,1,2
"dibblee_et_al",1,1,1
"dibromochloropropane",1,1,1
"dichlorobromomethane_bdcme",1,1,1
"diego",1,1,1
"digital_e_blast",1,1,1
"digital_elevation_nwt",1,1,1
"digital_interested_parties_list",1,1,1
"digital_national_spatial_reference_system",1,1,1
"digitalglobe",1,1,2
"dinoseb",1,1,1
"direct_delivery_for_municipal_use",1,1,1
"direct_delivery_for_municipal_use_permits",1,1,1
"direct_installation_programs",1,1,1
"direct_loan_grant",1,1,2
"direct_precipitation",1,1,1
"direct_public_works_to_video",1,1,1
"direct_read_manual_turbine",1,1,2
"direct_recharge_direct",1,1,1
"directors",1,1,1
"disadvantaged_communities_blocks",1,1,1
"disadvantaged_communities_places_boundaries",1,1,1
"disadvantaged_community_boundaries",1,1,1
"disadvantaged_community_d",1,1,1
"disadvantaged_community_mapping_tools",1,1,2
"disadvantaged_community_or_public_water",1,1,2
"disadvantaged_community_per_bureau",1,1,2
"discrete",1,1,1
"discuss",1,1,1
"discussion_streamflow",1,1,1
"disposal_and_reuse_of_fort_ord",1,1,1
"distribute_formal",1,1,1
"distributed",1,1,1
"distributes",1,1,1
"district_court_of_appeals",1,1,2
"district_farmers",1,1,1
"district_geology",1,1,1
"district_office",1,1,1
"district_well_4",1,1,1
"districts_boards_of_directors",1,1,1
"div_20",1,1,2
"div_43",1,1,2
"div_59_water_rights",1,1,1
"division_12",1,1,1
"division_2_of",1,1,1
"division_6",1,1,1
"division_disadvantaged_communities_oil_field_of_drinking_water",1,1,1
"division_of_drink_ing_water",1,1,1
"division_of_integrated_regional_water_manage_ment_department_of_water_resources_north_central_region_office",1,1,1
"division_of_integrated_regional_water_medium",1,1,1
"division_of_oil_gas",1,1,1
"division_of_oil_gas_and_geothermal_resources",1,1,1
"division_of_regional_assistance",1,1,1
"division_of_water_rights",1,1,1
"division_subunit",1,1,1
"divisions",1,1,1
"dixie",1,1,1
"dixon_post_office",1,1,1
"dixon_unified_school_district_and_the_dixon_family_and_children_services",1,1,1
"djstinct",1,1,1
"dm_ii",1,1,1
"dmgb",1,1,1
"dnpc",1,1,1
"do",1,1,1
"doctrine_of_mutual_prescription",1,1,1
"document_for_sustainable_groundwater_management",1,1,1
"dokka",1,1,1
"domain_boundary",1,1,1
"domaine_chandon",1,1,1
"domestic_wells",1,1,3
"dominion_energy",1,1,2
"doreen_chapter",1,1,1
"doreen_dadamo",1,1,1
"dosd",1,1,1
"doug_w",1,1,2
"douglas_mankin",1,1,1
"dow_chemical",1,1,1
"dow_chemical_company",1,1,1
"download",1,1,1
"downstream_kaweah",1,1,1
"doyle_scholarship",1,1,2
"draft_biological_opinion",1,1,1
"draft_chapter_3_and",1,1,1
"draft_chapter_4",1,1,1
"draft_groundwater",1,1,1
"draft_groundwater_sustainability_plan_creation",1,1,1
"draft_groundwater_sustainability_plan_outreach_meetings",1,1,1
"draft_groundwater_sustainability_plan_public_comments",1,1,1
"draft_lines_115116",1,1,1
"draft_lines_1163",1,1,1
"draft_lines_93",1,1,1
"draft_projects_and_management_actions_presentation_and_discussion_elisa_garvey",1,1,1
"draft_sustainable_management_criteria_best_management_practice",1,1,1
"draft_sustainable_management_criteria_best_management_practice_httpswatercagovprogramsgroundwater_management_sustainable_groundwater_management_actgroundwatermanagement_bestmanagementpracticesandguidancedocuments",1,1,1
"draft_sustainable_management_criteria_bmp",1,1,1
"drain_package",1,1,1
"drainages",1,1,2
"drains",1,1,1
"drilled",1,1,1
"drinking",1,1,1
"drinking_uranium",1,1,1
"drinking_water_and_environmental_management",1,1,1
"drinking_water_observation_program",1,1,1
"drinking_water_source_assessment_and_protection",1,1,1
"drive",1,1,1
"drought_management_program",1,1,1
"drttj",1,1,1
"duck_stamp",1,1,1
"due",1,1,2
"dunne_st",1,1,1
"duplicate_rs",1,1,1
"duzel_formation_op_basement",1,1,1
"dv",1,1,1
"dwight",1,1,1
"dwsap_program",1,1,1
"dğăŵɖɖƌžăđś",1,1,2
"dğăŵɖɖƌžăđś_lsce",1,1,3
"dğăŵɖɖƌžăđś_lsce_team",1,1,1
"e4",1,1,1
"e523_differences_in_sustainable",1,1,2
"e_boat",1,1,1
"e_dual",1,1,1
"e_lindmore_st",1,1,2
"each_objective",1,1,1
"each_public_workshop",1,1,1
"each_year",1,1,1
"eagle",1,1,1
"eagle_fd",1,1,2
"earth_rotation_service",1,1,1
"east_bay_leadership_council_water_task_force",1,1,1
"east_bay_municipal_utilities",1,1,1
"east_bear_creek_unit",1,1,1
"east_branch",1,1,2
"east_branch_aqueduct",1,1,1
"east_butte",1,1,1
"east_contra_costa_subbasin_communications",1,1,1
"east_san_joaquin_river_watershed_coalition",1,1,1
"east_side_canal_intake",1,1,1
"east_spv",1,1,1
"east_stanislaus_regional_water_management_partnership",1,1,6
"east_turlock_subbasin_groundwater_sustainability_agency_tac_special_meeting",1,1,1
"east_ukiah",1,1,1
"east_yosemite_ave",1,1,1
"eastern_bvihm",1,1,1
"eastern_mountains_limited",1,1,1
"eastern_san",1,1,1
"eastern_san_2025",1,1,3
"eastside_canal_intake",1,1,1
"eblasts",1,1,1
"economic",1,1,1
"economic_and_social_responsibility",1,1,1
"ecorp_consulting",1,1,1
"ecuador",1,1,1
"ed",1,1,1
"eda6",1,1,1
"eddie_gallegos",1,1,1
"eddy_teasdale",1,1,1
"edit",1,1,1
"edmunston",1,1,1
"edna_valley_growers_mwc",1,1,1
"education_and_outreach_management_actions",1,1,2
"education_and_outreach_management_actions_regular_communication",1,1,1
"education_and_outreach_wellhead_requirements",1,1,1
"education_outreach",1,1,1
"educational_materials",1,1,3
"edward_a_schlotman",1,1,1
"edward_t_henry",1,1,2
"efforts",1,1,1
"egypt",1,1,1
"eir",1,1,1
"ekcrcd16",1,1,1
"eki_environment_water",1,1,1
"el",1,1,1
"el_bosque_mutual_water_company",1,1,1
"el_condado_de_napa",1,1,2
"el_nino_southern_oscillation",1,1,1
"el_niño",1,1,1
"el_número",1,1,1
"el_peco",1,1,1
"el_rincon",1,1,1
"el_rio_wellfield",1,1,1
"el_toro_study",1,1,1
"el_uso",1,1,1
"elements_guide_1",1,1,1
"elizabeth_kraft",1,1,2
"elk_grove_water_service",1,1,1
"elkhorn_property_recharge_project_and",1,1,1
"elkhorn_slough_ecological_reserve",1,1,1
"elkhorn_state_marine_reserve",1,1,1
"ellestad_trust",1,1,4
"elrod",1,1,1
"elsinore_maximum_benefit_proposal",1,1,1
"elsinore_subbasin_groundwater_sustainability_plan_development_update_wiersema",1,1,1
"emily_m_taylor",1,1,1
"emys",1,1,1
"en_el_condado",1,1,2
"encourages_active_involvement_establishment_of",1,1,1
"energy_llc",1,1,1
"energy_passive_groundwater_recharge_product",1,1,1
"engineers",1,1,2
"engineers_army_corps_of_engineers",1,1,1
"enhanced_recycled_water_feasibility_study",1,1,1
"enhancement_of_pf15j_extension_of",1,1,1
"enterprise_water_management",1,1,1
"entre",1,1,1
"environ",1,1,2
"environment_assessments",1,1,1
"environmental_assessments",1,1,1
"environmental_awareness",1,1,3
"environmental_community_organizations",1,1,1
"environmental_compliance_specialist",1,1,2
"environmental_defense_fund_and",1,1,1
"environmental_defense_fund_t10000003428_mw4",1,1,1
"environmental_health",1,1,1
"environmental_health_division_of",1,1,1
"environmental_justice",1,1,1
"environmental_process",1,1,3
"environmental_quality_act_considerations",1,1,1
"environmental_quality_act_considerations_development",1,1,1
"environmental_quality_act_negative_declaration",1,1,1
"environmental_scientist_settleable_solidsho",1,1,2
"environmental_simulations",1,1,1
"environmental_water_account",1,1,1
"epworth_gravels_management_area_historical",1,1,1
"equation_2",1,1,1
"equation_3_1",1,1,1
"equipment_blanks_collection",1,1,1
"eraut",1,1,1
"eric_brennan",1,1,1
"eric_o_larsen",1,1,1
"eric_quinley",1,1,1
"eric_senter",1,1,2
"eric_swenson",1,1,1
"erickson_ranch",1,1,1
"erik",1,1,1
"erratum",1,1,1
"es15_ensuring_groundwater_conditions_in_the_subbasin41_management_action",1,1,1
"es16_ensuring_groundwater_conditions_in_the_subbasin43_management_action",1,1,2
"es54_group_1_management_action_4",1,1,1
"es7",1,1,2
"es_30_sustainable_management_criteria",1,1,1
"esi",1,1,1
"essential_groundwater_sustainability_plan_planning",1,1,1
"establish_measurement_of_agricultural_extraction_planning",1,1,2
"establishing_degradation_of_water_quality_measurable_objectives",1,1,1
"estadísticamente",1,1,3
"estimate",1,1,2
"estimated_annual",1,1,1
"estimates",1,1,1
"estrada",1,1,1
"estuary_21",1,1,1
"et_2070",1,1,1
"ethylene_dibromide",1,1,1
"eugene_camozzi",1,1,2
"european_radar_observatory",1,1,1
"euthamia",1,1,1
"ev04_edna_valley09",1,1,1
"evaluation_of_basin_optimization_scenarios",1,1,1
"evaluation_of_multiple_minimum_thresholds",1,1,1
"evapotranspiration_change_factors",1,1,1
"evapotranspiration_coefficient",1,1,1
"evapotranspiration_evapotranspiration",1,1,3
"evapotranspiration_inputs_daily",1,1,1
"evapotranspiration_of_applied_water",1,1,1
"evelyn_young_spath",1,1,2
"evt_package",1,1,1
"ew_merritt_farms",1,1,1
"ewing_et_al",1,1,3
"ex",1,1,1
"exceedance_pesticide",1,1,1
"exceeds",1,1,2
"except",1,1,1
"excess_irrigation",1,1,1
"excess_water_supplies",1,1,2
"excluded",1,1,1
"excluded_20000",1,1,1
"exclusive_agricultural",1,1,1
"exclusive_agriculture",1,1,1
"executive_committee_regular_meeting_aug",1,1,4
"executive_office",1,1,1
"executive_order",1,1,1
"executive_order_n2920_effective_n_a_n_a",1,1,1
"exemptible",1,1,1
"exhibits_a",1,1,2
"exhibits_a1",1,1,1
"existentes",1,1,1
"existing_water_resource_management_programs",1,1,3
"expand_use_of",1,1,1
"expansion_of_the_city_results",1,1,1
"extant_cicindela",1,1,2
"extant_oncorhynchus",1,1,3
"extension_farm_advisor",1,1,2
"external",1,1,1
"external_communication_external",1,1,3
"external_watershed_pumping",1,1,1
"extraction_facilities",1,1,1
"exxon_mobil",1,1,2
"exxonmobil_et_al",1,1,2
"f_corcoran_clayid_class_2",1,1,1
"f_operational",1,1,1
"fabela_rodriguez",1,1,1
"facebook_instagram",1,1,2
"facilitation",1,1,2
"facilitation_and_support_services",1,1,1
"facilitation_support_services_program",1,1,1
"facilitation_team",1,1,1
"fact_sheets",1,1,2
"fair_oaks_water_district_coordination",1,1,2
"falls",1,1,1
"fanglomerates",1,1,1
"fao_56",1,1,1
"farber_schreck",1,1,2
"farm_bureau_offices",1,1,1
"farm_evaluation_surveys",1,1,1
"farm_loan",1,1,1
"farm_package",1,1,1
"farmers",1,1,1
"farmers_water_district_recharge_and_recovery",1,1,2
"farmington_program",1,1,1
"farmland_preservation",1,1,1
"farr_et_al_2016",1,1,1
"fas",1,1,1
"fatima_robinson",1,1,2
"fault",1,1,1
"faulting",1,1,1
"faunt_el_al",1,1,1
"fax",1,1,1
"fazio_fazio_fazio",1,1,1
"fcgma_groundwater_management_plan_update",1,1,1
"fcma_mab",1,1,2
"fd_field",1,1,1
"feather_river_pump_station_fish_screen",1,1,2
"feather_river_pump_station_fish_screen_feasibility_study",1,1,1
"fed",1,1,1
"federal_agencies_federal",1,1,1
"federal_andor_local",1,1,2
"federal_correctional_institution_lompoc",1,1,1
"federal_entities",1,1,2
"federal_facility_overlay",1,1,1
"federal_government_federal",1,1,1
"federal_government_within",1,1,2
"federal_jurisdictions_federal",1,1,2
"federal_lands",1,1,1
"federal_level_2",1,1,1
"federal_office",1,1,1
"federal_state",1,1,1
"felicia_dan",1,1,2
"fenzel_1972",1,1,1
"fernald_point_fault",1,1,3
"fernbridge_rio_dell_metropolitan",1,1,2
"ferro_property_program",1,1,2
"festuca",1,1,1
"fi",1,1,1
"field_guide_for_collecting_and_processing_stream_water_samples",1,1,1
"field_sampling_guidance_document_1220",1,1,1
"field_techniques_for_estimating_water_fluxes_between_surface_water_and",1,1,1
"figures",1,1,1
"filed",1,1,1
"filling_efforts",1,1,1
"final_feasibility_study",1,1,6
"fire_sciences_laboratory",1,1,2
"firebaugh_intake_canal",1,1,1
"first",1,1,1
"first_amended_c0mplalnt_for_declaratory_relief_and_petition",1,1,1
"first_amended_complaint_and_petition",1,1,1
"first_amended_cross_complaint",1,1,1
"fiscal",1,1,1
"fiscal_year",1,1,1
"fish_and_wildlife_service_critical_habitat_mapper",1,1,1
"fish_and_wildlife_service_hcp",1,1,1
"fish_game_cannery_feedlot_and_fish_game",1,1,1
"fisher_et_al",1,1,1
"fisheries_species_recovery_grants",1,1,5
"flame_ionization_detector",1,1,1
"fleet_readiness_center_west",1,1,1
"fleischmann",1,1,1
"flood_control",1,1,1
"flood_local_maintenance_areas_and_federal_lands",1,1,1
"flood_managed_aquifer_recharge_feasibility_implementation",1,1,2
"flood_plain_deposits",1,1,1
"flood_protection",1,1,1
"flood_water",1,1,1
"flooded",1,1,1
"floodmarsurface_water_supply",1,1,3
"flowinspector_version",1,1,1
"flows_diversions",1,1,1
"flows_framework1",1,1,1
"flows_to_from",1,1,1
"fluvial",1,1,1
"flyers",1,1,1
"focus_on_salinity",1,1,2
"focused",1,1,1
"focused_conference",1,1,1
"folsom_project_elements",1,1,3
"foothill",1,1,1
"foothill_feeder",1,1,1
"for_ag",1,1,3
"for_distribution_by",1,1,1
"for_pit_river_alliance",1,1,1
"forebay_subbasin_groundwater",1,1,2
"forest_city_corp",1,1,1
"forest_springs",1,1,1
"formed",1,1,1
"forming_parties_and_participating_parties",1,1,2
"fort_huachuca",1,1,1
"fort_lewis",1,1,1
"fort_ord_army_base",1,1,1
"fort_ord_office",1,1,2
"fort_ord_wetlands",1,1,2
"fortuna_total",1,1,2
"foundation_engineers_inc",1,1,1
"fox_canyon_drain_stewart_canyon",1,1,1
"fr18161220",1,1,1
"franciscan_complex_and_coast_range_ophiolite",1,1,1
"frank_bergon",1,1,1
"frates_wells",1,1,1
"fred_thurman",1,1,1
"freemont_cotton",1,1,1
"freeport_regional_water_facility",1,1,1
"fremming_parson",1,1,3
"frequency_field",1,1,1
"frequently",1,1,1
"freshwater_marsh",1,1,1
"fresno_county_2050",1,1,1
"fresno_county_council_of_governments",1,1,1
"fresno_county_land",1,1,1
"fresno_county_management_area_a_b",1,1,1
"fresno_county_management_areas_a_b_draft",1,1,1
"fresno_county_public_works_and_planning",1,1,1
"fresno_county_school_outreach",1,1,1
"fresno_foundation",1,1,1
"fresno_id",1,1,1
"fresno_metropolitan_flood",1,1,1
"fresno_metropolitan_flood_control_district_fish_and_wildlife_service_fish_and_wildlife_service",1,1,2
"fresno_metropolitan_flood_control_district_program",1,1,1
"fresno_metropolitan_flood_control_district_project_description",1,1,1
"fresno_river_1",1,1,1
"fresno_slough_water",1,1,1
"friant_contractor",1,1,1
"friant_division_central_valleyp_contractor",1,1,1
"friant_division_contractor",1,1,1
"friant_releases",1,1,1
"friends",1,1,9
"fruitridge_vista",1,1,1
"fsc",1,1,1
"fss",1,1,1
"fte_staff_services",1,1,2
"fugro_west_inc",1,1,1
"fully_protected_reliance_on_groundwater",1,1,1
"fully_protected_reliance_on_groundwater_direct",1,1,1
"future_baseline_and_future_baseline_with_climate_change_i_and_ii",1,1,1
"future_baseline_with_climate_change_i_and_ii",1,1,1
"future_baseline_with_climate_change_ii",1,1,1
"future_conditions",1,1,1
"future_groundwater_resource_development_simulations_consistent",1,1,1
"future_management_area_concept_management",1,1,1
"future_operations",1,1,1
"future_pumping_recommendations_in",1,1,1
"future_water_demand_and_water_supply_options",1,1,1
"future_wmw",1,1,1
"fveg",1,1,1
"fwua",1,1,1
"g3",1,1,2
"g4",1,1,1
"g6",1,1,1
"g_247",1,1,1
"g_docks_h_irrigation",1,1,1
"gadwall_deep_channel",1,1,1
"gadwall_units",1,1,2
"gage_800a",1,1,1
"gage_gap",1,1,1
"gages_springs",1,1,1
"gaging",1,1,1
"gaining",1,1,1
"gains",1,1,1
"galt_waste_water_treatment_plant",1,1,3
"gap",1,1,1
"gap_filling_efforts",1,1,1
"gaps",1,1,1
"gaps_analysis",1,1,2
"gaps_best_management_practice",1,1,2
"gardenas_et_al",1,1,1
"garrison_park",1,1,1
"gary_mickelson",1,1,2
"gary_o",1,1,1
"gary_serrato",1,1,1
"gastelum",1,1,1
"gave",1,1,1
"ge_text",1,1,2
"gei_consultants_et",1,1,1
"general_agricultural",1,1,1
"general_and_associate",1,1,1
"general_groundwater_quality_current",1,1,2
"general_groundwater_sustainability_plan_updates",1,1,1
"general_head_boundaries",1,1,2
"general_information_general",1,1,1
"general_mineral_chemistry",1,1,1
"general_minerals",1,1,1
"general_outreach_and_audience_mapping_pursuant",1,1,1
"general_permit",1,1,1
"general_permits",1,1,2
"general_plan_and_related_plan_land_use_categories",1,1,1
"general_plan_conservation_element",1,1,1
"general_public",1,1,2
"general_water_budget",1,1,1
"general_water_quality",1,1,1
"general_water_quality_water",1,1,2
"general_welfare",1,1,1
"generales",1,1,1
"generales_y_los",1,1,1
"geodetic_branch",1,1,2
"geographic_information_system_clip",1,1,1
"geoid_3112",1,1,1
"geologic_conditions_hotchkiss",1,1,1
"geologic_cross_sections_three",1,1,1
"geologic_mapping_of_surficial_geology_and_faults_surficial",1,1,1
